id,latitude,longitude,date_uploaded,sentiment
54983996219,51.527673,-0.079889,1765733546,0.0
54984003500,51.522068,-0.078749,1765732203,0.0
54983147451,51.517741,-0.089267,1765712306,0.0
54983337345,51.527923,-0.083523,1765707748,0.0
54983288284,51.520413,-0.07862,1765707748,0.0
54982521895,51.527333,-0.079423,1765666693,0.0
54982227666,51.527302,-0.079414,1765666685,0.0
54982406224,51.526454,-0.081238,1765664378,0.0
54982370764,51.517048,-0.0898,1765662825,0.0
54982174085,51.519992,-0.060404,1765653765,0.0
54982024585,51.522721,-0.070424,1765648738,0.0
54981998915,51.531188,-0.076123,1765646969,0.0
54981962585,51.523918,-0.078996,1765645912,0.0
54981962420,51.527355,-0.082204,1765645912,0.0
54980358448,51.527519,-0.081625,1765569492,0.0
54980421554,51.527519,-0.081625,1765569479,0.0
54980176271,51.527519,-0.081625,1765569477,0.0
54979292147,51.527519,-0.081625,1765569464,0.0
54980175836,51.527519,-0.081625,1765569458,0.0
54980420909,51.527519,-0.081625,1765569452,0.0
54980472555,51.527519,-0.081625,1765569451,0.0
54980420849,51.527519,-0.081625,1765569449,0.0
54980472050,51.527519,-0.081625,1765569434,0.0
54980048528,51.526608,-0.0847,1765559292,0.0
54976705522,51.5243,-0.077198,1765461747,0.0
52259415222,51.517977,-0.074621,1765450620,0.0
52241699568,51.517871,-0.07447,1765450541,0.0
54975096287,51.515292,-0.068675,1765388455,0.0
54976283060,51.52839,-0.071067,1765388454,0.0
54975768559,51.519338,-0.078191,1765374554,0.0
54974185542,51.524672,-0.07273,1765351888,0.0
54974189324,51.52103,-0.074575,1765302617,0.0
54974188344,51.523716,-0.078481,1765302613,0.0
54974188364,51.524297,-0.075939,1765302612,0.0
54974112773,51.523558,-0.075464,1765302611,0.0
54973043622,51.522525,-0.075364,1765302611,0.0
54973043482,51.523711,-0.075178,1765302612,0.0
54973043477,51.525305,-0.081078,1765302614,0.0
54973043462,51.527133,-0.082128,1765302617,0.0
54973514919,51.519243,-0.071801,1765279578,0.0
54973115861,51.521797,-0.082323,1765272209,0.0
54971293494,51.52375,-0.086587,1765195223,0.0
54970138717,51.527644,-0.080078,1765195221,0.0
54970138702,51.52373,-0.086812,1765195222,0.0
54971024211,51.523738,-0.086828,1765195222,0.0
54970007048,51.523669,-0.075581,1765142525,0.0
54968933027,51.523638,-0.079064,1765142461,0.0
54970041999,51.527477,-0.075478,1765141196,0.0
54968752697,51.518023,-0.081903,1765137626,0.0
54969815903,51.527163,-0.077867,1765136602,0.0
54969046023,51.51809,-0.081957,1765110423,0.0
54967908971,51.51905,-0.088112,1765064429,0.0
54968201570,51.517777,-0.088784,1765063923,0.0
54967524174,51.523727,-0.07507,1765039441,0.0
54967448103,51.523208,-0.075278,1765039440,0.0
54966111828,51.522433,-0.075289,1764969102,0.0
54966060403,51.527927,-0.089209,1764967529,0.0
54966138199,51.527702,-0.088262,1764967529,0.0
